1485371758099|19|6|Robert|106|Saint Louis to Tulsa|38.496593518947556|-90.692138671875|60|Normal
1485371758099|38|2|Mushtaq|100|Des Moines to Chicago|41.75492216766298|-92.735595703125|96|Unsafe Tail Distance
1485371758127|22|7|Oksana|101|Joplin to Kansas City|37.65773212628274|-94.295654296875|100|Unsafe Tail Distance
1485371758247|18|10|Tom|104|Saint Louis to Chicago|40.763901280945866|-88.76953125|69|Normal
1485371758320|45|5|Robert|105|Saint Louis to Memphis|37.47485808497102|-89.71435546875|84|Unsafe Follow Distance
1485371758460|41|8|Lisa|108|Springfield to Kansas City Via Hanibal|39.7240885773337|-90.24169921875|66|Normal
1485371758548|11|3|James|103|Peoria to Cedar Rapids|41.62365539068639|-90.703125|97|Lane Departure
1485371758628|19|6|Robert|106|Saint Louis to Tulsa|38.46219172306828|-90.85693359375|66|Normal
1485371758650|47|4|Rafael|102|Memphis to Little Rock|34.95799531086792|-91.142578125|83|Unsafe Tail Distance
1485371758659|38|2|Mushtaq|100|Des Moines to Chicago|41.77950486590359|-92.39501953125|99|Speeding
1485371758688|50|9|Kait|107|Springfield to Kansas City Via Columbia|38.831149809348744|-90.791015625|94|Unsafe Tail Distance
1485371758697|22|7|Oksana|101|Joplin to Kansas City|38.004819966413194|-94.37255859375|91|Speeding
1485371758839|18|10|Tom|104|Saint Louis to Chicago|41.11246878918085|-88.41796875|65|Normal
1485371758918|45|5|Robert|105|Saint Louis to Memphis|37.19533058280065|-89.560546875|95|Unsafe Tail Distance
1485371759048|41|8|Lisa|108|Springfield to Kansas City Via Hanibal|39.7240885773337|-90.24169921875|63|Normal
1485371759087|11|3|James|103|Peoria to Cedar Rapids|41.72213058512578|-91.0546875|82|Lane Departure
1485371759200|38|2|Mushtaq|100|Des Moines to Chicago|41.73852846935917|-92.186279296875|101|Unsafe Tail Distance
1485371759200|47|4|Rafael|102|Memphis to Little Rock|34.831841149828676|-91.38427734375|97|Lane Departure
1485371759218|19|6|Robert|106|Saint Louis to Tulsa|38.30718056188315|-91.065673828125|55|Normal
1485371759268|50|9|Kait|107|Springfield to Kansas City Via Columbia|38.8225909761771|-90.933837890625|88|Lane Departure
1485371759280|22|7|Oksana|101|Joplin to Kansas City|38.33303882235456|-94.3505859375|88|Unsafe Tail Distance
1485371759429|18|10|Tom|104|Saint Louis to Chicago|41.475660200278234|-88.06640625|61|Normal
1485371759519|45|5|Robert|105|Saint Louis to Memphis|36.84446074079564|-89.53857421875|101|Unsafe Tail Distance
1485371759589|41|8|Lisa|108|Springfield to Kansas City Via Hanibal|39.707186656826565|-90.37353515625|57|Normal
1485371759678|11|3|James|103|Peoria to Cedar Rapids|41.705728515237524|-91.318359375|86|Unsafe Follow Distance
1485371759748|38|2|Mushtaq|100|Des Moines to Chicago|41.705728515237524|-91.944580078125|104|Speeding
1485371759757|19|6|Robert|106|Saint Louis to Tulsa|38.22091976683121|-91.175537109375|66|Normal
1485371759789|47|4|Rafael|102|Memphis to Little Rock|34.88593094075317|-91.73583984375|82|Lane Departure
1485371759799|50|9|Kait|107|Springfield to Kansas City Via Columbia|38.831149809348744|-91.0986328125|88|Unsafe Follow Distance
1485371759880|22|7|Oksana|101|Joplin to Kansas City|38.66835610151509|-94.383544921875|83|Unsafe Tail Distance
1485371759969|18|10|Tom|104|Saint Louis to Chicago|41.86956082699455|-87.6708984375|57|Normal
1485371760060|45|5|Robert|105|Saint Louis to Memphis|36.36822190085111|-89.6484375|96|Unsafe Tail Distance
1485371760129|41|8|Lisa|108|Springfield to Kansas City Via Hanibal|39.707186656826565|-90.516357421875|75|Normal
1485371760290|11|3|James|103|Peoria to Cedar Rapids|41.73852846935917|-91.47216796875|85|Unsafe Follow Distance
1485371760299|38|2|Mushtaq|100|Des Moines to Chicago|41.69752591075902|-91.593017578125|91|Unsafe Tail Distance
1485371760308|19|6|Robert|106|Saint Louis to Tulsa|38.14319750166766|-91.29638671875|67|Normal
1485371760329|50|9|Kait|107|Springfield to Kansas City Via Columbia|38.831149809348744|-91.1865234375|80|Speeding
1485371760329|47|4|Rafael|102|Memphis to Little Rock|34.813803317113155|-91.93359375|96|Unsafe Follow Distance
1485371760469|22|7|Oksana|101|Joplin to Kansas City|38.98503278695909|-94.383544921875|102|Lane Departure
1485371760567|35|10|Tom|104|Saint Louis to Chicago|41.86956082699455|-87.6708984375|67|Normal
1485371760649|41|8|Lisa|108|Springfield to Kansas City Via Hanibal|39.69873414348139|-90.626220703125|74|Normal
1485371760667|45|5|Robert|105|Saint Louis to Memphis|35.94243575255426|-89.80224609375|95|Unsafe Follow Distance
1485371760858|19|6|Robert|106|Saint Louis to Tulsa|38.09133660751176|-91.439208984375|67|Normal
1485371760870|38|2|Mushtaq|100|Des Moines to Chicago|41.672911819602085|-91.241455078125|96|Speeding
1485371760898|47|4|Rafael|102|Memphis to Little Rock|34.795761534730325|-92.08740234375|94|Unsafe Follow Distance
1485371760907|11|3|James|103|Peoria to Cedar Rapids|41.72213058512578|-91.6259765625|81|Unsafe Follow Distance
1485371760917|50|9|Kait|107|Springfield to Kansas City Via Columbia|38.87392853923629|-91.329345703125|99|Unsafe Follow Distance
1485371761008|22|7|Oksana|101|Joplin to Kansas City|39.0959629363055|-94.59228515625|82|Speeding
1485371761147|35|10|Tom|104|Saint Louis to Chicago|41.475660200278234|-88.06640625|74|Normal
1485371761197|45|5|Robert|105|Saint Louis to Memphis|35.67514743608467|-90.06591796875|102|Lane Departure
1485371761247|41|8|Lisa|108|Springfield to Kansas City Via Hanibal|39.690280594818034|-90.791015625|55|Normal
1485371761440|47|4|Rafael|102|Memphis to Little Rock|34.77771580360469|-92.30712890625|92|Unsafe Tail Distance
1485371761460|38|2|Mushtaq|100|Des Moines to Chicago|41.65649719441145|-90.823974609375|84|Unsafe Follow Distance
1485371761460|50|9|Kait|107|Springfield to Kansas City Via Columbia|38.93377552819722|-91.56005859375|90|Unsafe Tail Distance
1485371761478|19|6|Robert|106|Saint Louis to Tulsa|38.039438891821746|-91.549072265625|73|Normal
1485371761498|11|3|James|103|Peoria to Cedar Rapids|42.22851735620852|-91.77978515625|103|Speeding
1485371761610|3|7|Oksana|101|Joplin to Kansas City|39.0959629363055|-94.59228515625|105|Lane Departure
1485371761739|35|10|Tom|104|Saint Louis to Chicago|41.11246878918085|-88.41796875|55|Normal
1485371761789|41|8|Lisa|108|Springfield to Kansas City Via Hanibal|39.715638134796336|-90.966796875|64|Normal
1485371761810|45|5|Robert|105|Saint Louis to Memphis|35.35321610123821|-90.24169921875|98|Lane Departure
1485371762030|49|4|Rafael|102|Memphis to Little Rock|34.77771580360469|-92.30712890625|104|Unsafe Tail Distance
1485371762068|19|6|Robert|106|Saint Louis to Tulsa|37.98750437106374|-91.69189453125|68|Normal
1485371762068|50|9|Kait|107|Springfield to Kansas City Via Columbia|38.94232097947902|-91.73583984375|80|Speeding
1485371762079|38|2|Mushtaq|100|Des Moines to Chicago|41.5579215778042|-90.63720703125|88|Unsafe Tail Distance
1485371762098|34|3|James|103|Peoria to Cedar Rapids|42.22851735620852|-91.77978515625|96|Speeding
1485371762227|3|7|Oksana|101|Joplin to Kansas City|38.98503278695909|-94.383544921875|86|Speeding
1485371762270|35|10|Tom|104|Saint Louis to Chicago|40.763901280945866|-88.76953125|68|Normal
1485371762380|41|8|Lisa|108|Springfield to Kansas City Via Hanibal|39.74943369178244|-91.197509765625|70|Normal
1485371762407|45|5|Robert|105|Saint Louis to Memphis|35.101934057246055|-90.06591796875|88|Speeding
1485371762609|38|2|Mushtaq|100|Des Moines to Chicago|41.590796851056005|-90.19775390625|102|Lane Departure
1485371762630|49|4|Rafael|102|Memphis to Little Rock|34.795761534730325|-92.08740234375|105|Speeding
1485371762639|50|9|Kait|107|Springfield to Kansas City Via Columbia|38.96795115401593|-92.032470703125|86|Unsafe Follow Distance
1485371762670|19|6|Robert|106|Saint Louis to Tulsa|37.93553306183642|-91.988525390625|60|Normal
1485371762670|34|3|James|103|Peoria to Cedar Rapids|41.72213058512578|-91.6259765625|90|Unsafe Tail Distance
1485371762808|3|7|Oksana|101|Joplin to Kansas City|38.66835610151509|-94.383544921875|83|Speeding
1485371762828|35|10|Tom|104|Saint Louis to Chicago|40.38002840251183|-89.1650390625|67|Normal
1485371762939|36|5|Robert|105|Saint Louis to Memphis|35.101934057246055|-90.06591796875|102|Unsafe Follow Distance
1485371762957|41|8|Lisa|108|Springfield to Kansas City Via Hanibal|39.75787999202175|-91.3623046875|56|Normal
1485371763168|50|9|Kait|107|Springfield to Kansas City Via Columbia|38.95940879245423|-92.21923828125|105|Unsafe Follow Distance
1485371763179|38|2|Mushtaq|100|Des Moines to Chicago|41.77131167976406|-89.879150390625|86|Lane Departure
1485371763207|49|4|Rafael|102|Memphis to Little Rock|34.813803317113155|-91.93359375|86|Unsafe Follow Distance
1485371763258|34|3|James|103|Peoria to Cedar Rapids|41.73852846935917|-91.47216796875|93|Lane Departure
1485371763278|19|6|Robert|106|Saint Louis to Tulsa|37.814123701604466|-92.076416015625|72|Normal
1485371763369|35|10|Tom|104|Saint Louis to Chicago|39.842286020743394|-89.62646484375|55|Normal
1485371763399|3|7|Oksana|101|Joplin to Kansas City|38.33303882235456|-94.3505859375|82|Unsafe Tail Distance
1485371763510|36|5|Robert|105|Saint Louis to Memphis|35.35321610123821|-90.24169921875|105|Lane Departure
1485371763558|41|8|Lisa|108|Springfield to Kansas City Via Hanibal|39.681826010893644|-91.593017578125|73|Normal
1485371763710|50|9|Kait|107|Springfield to Kansas City Via Columbia|38.97649248553942|-92.384033203125|101|Lane Departure
1485371763768|38|2|Mushtaq|100|Des Moines to Chicago|41.7631174470059|-89.6044921875|82|Unsafe Tail Distance
1485371763799|34|3|James|103|Peoria to Cedar Rapids|41.705728515237524|-91.318359375|81|Lane Departure
1485371763809|19|6|Robert|106|Saint Louis to Tulsa|37.80544394934273|-92.30712890625|57|Normal
1485371763820|49|4|Rafael|102|Memphis to Little Rock|34.88593094075317|-91.73583984375|84|Lane Departure
1485371763898|35|10|Tom|104|Saint Louis to Chicago|39.0959629363055|-89.736328125|59|Normal
1485371763977|3|7|Oksana|101|Joplin to Kansas City|38.004819966413194|-94.37255859375|90|Unsafe Follow Distance
1485371764049|36|5|Robert|105|Saint Louis to Memphis|35.67514743608467|-90.06591796875|93|Speeding
1485371764169|41|8|Lisa|108|Springfield to Kansas City Via Hanibal|39.67337039176558|-91.8017578125|71|Normal
1485371764319|50|9|Kait|107|Springfield to Kansas City Via Columbia|38.97649248553942|-92.52685546875|99|Speeding
1485371764349|34|3|James|103|Peoria to Cedar Rapids|41.72213058512578|-91.0546875|100|Speeding
1485371764349|49|4|Rafael|102|Memphis to Little Rock|34.831841149828676|-91.38427734375|88|Unsafe Follow Distance
1485371764359|38|2|Mushtaq|100|Des Moines to Chicago|41.85319643776675|-89.285888671875|85|Lane Departure
1485371764388|19|6|Robert|106|Saint Louis to Tulsa|37.7967631768216|-92.48291015625|71|Normal
1485371764458|35|10|Tom|104|Saint Louis to Chicago|38.65119833229951|-90.19775390625|59|Normal
1485371764570|3|7|Oksana|101|Joplin to Kansas City|37.65773212628274|-94.295654296875|98|Unsafe Follow Distance
1485371764619|36|5|Robert|105|Saint Louis to Memphis|35.94243575255426|-89.80224609375|89|Unsafe Tail Distance
1485371764780|41|8|Lisa|108|Springfield to Kansas City Via Hanibal|39.707186656826565|-92.0654296875|65|Normal
1485371764900|50|9|Kait|107|Springfield to Kansas City Via Columbia|38.95086540091999|-92.625732421875|105|Unsafe Tail Distance
1485371764929|34|3|James|103|Peoria to Cedar Rapids|41.62365539068639|-90.703125|82|Unsafe Follow Distance
1485371764957|49|4|Rafael|102|Memphis to Little Rock|34.95799531086792|-91.142578125|100|Speeding
1485371764977|38|2|Mushtaq|100|Des Moines to Chicago|41.91862886518304|-89.033203125|102|Unsafe Tail Distance
1485371764977|19|6|Robert|106|Saint Louis to Tulsa|37.70120736474139|-92.61474609375|56|Normal
1485371765000|26|10|Tom|104|Saint Louis to Chicago|38.65119833229951|-90.19775390625|56|Normal
1485371765099|3|7|Oksana|101|Joplin to Kansas City|37.309014074275915|-94.306640625|81|Unsafe Tail Distance
1485371765148|36|5|Robert|105|Saint Louis to Memphis|36.36822190085111|-89.6484375|92|Speeding
1485371765350|41|8|Lisa|108|Springfield to Kansas City Via Hanibal|39.75787999202175|-92.274169921875|64|Normal
1485371765430|50|9|Kait|107|Springfield to Kansas City Via Columbia|38.92522904714054|-92.845458984375|85|Unsafe Follow Distance
1485371765520|34|3|James|103|Peoria to Cedar Rapids|41.541477666790286|-90.439453125|92|Speeding
1485371765540|26|10|Tom|104|Saint Louis to Chicago|39.0959629363055|-89.736328125|63|Normal
1485371765559|49|4|Rafael|102|Memphis to Little Rock|35.02999636902565|-90.94482421875|95|Unsafe Tail Distance
1485371765559|19|6|Robert|106|Saint Louis to Tulsa|37.59682400108367|-92.735595703125|69|Normal
1485371765599|38|2|Mushtaq|100|Des Moines to Chicago|42.25291778330197|-88.956298828125|103|Unsafe Tail Distance
1485371765649|3|7|Oksana|101|Joplin to Kansas City|37.16031654673677|-94.46044921875|84|Unsafe Follow Distance
1485371765759|36|5|Robert|105|Saint Louis to Memphis|36.84446074079564|-89.53857421875|81|Unsafe Follow Distance
1485371765948|41|8|Lisa|108|Springfield to Kansas City Via Hanibal|39.75787999202175|-92.4169921875|60|Normal
1485371766029|50|9|Kait|107|Springfield to Kansas City Via Columbia|38.96795115401593|-93.01025390625|103|Unsafe Tail Distance
1485371766119|34|3|James|103|Peoria to Cedar Rapids|40.96330795307353|-90.28564453125|87|Speeding
1485371766119|49|4|Rafael|102|Memphis to Little Rock|35.11990857099681|-90.68115234375|95|Speeding
1485371766119|19|6|Robert|106|Saint Louis to Tulsa|37.50972584293751|-92.889404296875|71|Normal
1485371766139|26|10|Tom|104|Saint Louis to Chicago|39.842286020743394|-89.62646484375|60|Normal
1485371766179|38|2|Mushtaq|100|Des Moines to Chicago|42.21224516288584|-88.6376953125|101|Unsafe Follow Distance
1485371766210|3|7|Oksana|101|Joplin to Kansas City|37.02886944696474|-94.581298828125|90|Unsafe Tail Distance
1485371766339|36|5|Robert|105|Saint Louis to Memphis|37.19533058280065|-89.560546875|98|Lane Departure
1485371766520|41|8|Lisa|108|Springfield to Kansas City Via Hanibal|39.7663252565449|-92.57080078125|64|Normal
1485371766619|50|9|Kait|107|Springfield to Kansas City Via Columbia|38.97649248553942|-93.197021484375|84|Lane Departure
1485371766658|34|3|James|103|Peoria to Cedar Rapids|40.863679665481676|-89.912109375|90|Unsafe Follow Distance
1485371766667|19|6|Robert|106|Saint Louis to Tulsa|37.34395908944491|-92.98828125|61|Normal
1485371766677|49|4|Rafael|102|Memphis to Little Rock|35.20972164522138|-90.37353515625|96|Speeding
1485371766707|38|2|Mushtaq|100|Des Moines to Chicago|42.114523952464246|-88.406982421875|95|Lane Departure
1485371766758|26|10|Tom|104|Saint Louis to Chicago|40.38002840251183|-89.1650390625|73|Normal
1485371766810|40|7|Oksana|101|Joplin to Kansas City|37.02886944696474|-94.581298828125|80|Speeding
1485371766880|36|5|Robert|105|Saint Louis to Memphis|37.47485808497102|-89.71435546875|97|Unsafe Follow Distance
1485371767129|41|8|Lisa|108|Springfield to Kansas City Via Hanibal|39.75787999202175|-92.735595703125|75|Normal
1485371767158|50|9|Kait|107|Springfield to Kansas City Via Columbia|38.99357205820946|-93.44970703125|92|Lane Departure
1485371767207|34|3|James|103|Peoria to Cedar Rapids|40.697299008636755|-89.5166015625|82|Unsafe Tail Distance
1485371767239|49|4|Rafael|102|Memphis to Little Rock|35.191766965947394|-90.0439453125|94|Speeding
1485371767239|19|6|Robert|106|Saint Louis to Tulsa|37.25656608611523|-93.14208984375|58|Normal
1485371767297|38|2|Mushtaq|100|Des Moines to Chicago|42.04113400940809|-88.0224609375|93|Unsafe Follow Distance
1485371767320|26|10|Tom|104|Saint Louis to Chicago|40.763901280945866|-88.76953125|68|Normal
1485371767358|40|7|Oksana|101|Joplin to Kansas City|37.16031654673677|-94.46044921875|88|Lane Departure
1485371767470|36|5|Robert|105|Saint Louis to Memphis|37.71859032558816|-90.0|82|Lane Departure
1485371767719|41|8|Lisa|108|Springfield to Kansas City Via Hanibal|39.774769485295465|-92.9443359375|60|Normal
1485371767749|50|9|Kait|107|Springfield to Kansas City Via Columbia|39.00211029922512|-93.6474609375|88|Speeding
1485371767768|42|4|Rafael|102|Memphis to Little Rock|35.191766965947394|-90.0439453125|82|Lane Departure
1485371767788|32|3|James|103|Peoria to Cedar Rapids|40.697299008636755|-89.5166015625|87|Speeding
1485371767799|19|6|Robert|106|Saint Louis to Tulsa|37.21283151445594|-93.33984375|75|Normal
1485371767869|38|2|Mushtaq|100|Des Moines to Chicago|41.89409955811395|-87.659912109375|104|Speeding
1485371767909|40|7|Oksana|101|Joplin to Kansas City|37.309014074275915|-94.306640625|80|Lane Departure
1485371767937|26|10|Tom|104|Saint Louis to Chicago|41.11246878918085|-88.41796875|58|Normal
1485371768027|36|5|Robert|105|Saint Louis to Memphis|37.996162679728116|-90.24169921875|86|Speeding
1485371768279|50|9|Kait|107|Springfield to Kansas City Via Columbia|39.01064750994083|-93.84521484375|88|Unsafe Tail Distance
1485371768329|41|8|Lisa|108|Springfield to Kansas City Via Hanibal|39.78321267821705|-93.131103515625|74|Normal
1485371768329|19|6|Robert|106|Saint Louis to Tulsa|37.16031654673677|-93.69140625|59|Normal
1485371768367|32|3|James|103|Peoria to Cedar Rapids|40.863679665481676|-89.912109375|99|Lane Departure
1485371768379|42|4|Rafael|102|Memphis to Little Rock|35.20972164522138|-90.37353515625|82|Unsafe Tail Distance
1485371768429|21|2|Mushtaq|100|Des Moines to Chicago|41.89409955811395|-87.659912109375|101|Unsafe Tail Distance
1485371768469|40|7|Oksana|101|Joplin to Kansas City|37.65773212628274|-94.295654296875|90|Unsafe Follow Distance
1485371768479|26|10|Tom|104|Saint Louis to Chicago|41.475660200278234|-88.06640625|61|Normal
1485371768599|36|5|Robert|105|Saint Louis to Memphis|38.42777351132905|-90.3515625|81|Speeding
1485371768850|19|6|Robert|106|Saint Louis to Tulsa|37.08147564886052|-93.955078125|70|Normal
1485371768869|50|9|Kait|107|Springfield to Kansas City Via Columbia|39.027718840211605|-93.9990234375|97|Speeding
1485371768907|41|8|Lisa|108|Springfield to Kansas City Via Hanibal|39.7663252565449|-93.328857421875|70|Normal
1485371768979|32|3|James|103|Peoria to Cedar Rapids|40.96330795307353|-90.28564453125|105|Speeding
1485371768979|42|4|Rafael|102|Memphis to Little Rock|35.11990857099681|-90.68115234375|83|Unsafe Follow Distance
1485371769027|21|2|Mushtaq|100|Des Moines to Chicago|42.04113400940809|-88.0224609375|94|Lane Departure
1485371769038|26|10|Tom|104|Saint Louis to Chicago|41.86956082699455|-87.6708984375|72|Normal
1485371769038|40|7|Oksana|101|Joplin to Kansas City|38.004819966413194|-94.37255859375|91|Unsafe Follow Distance
1485371769209|36|5|Robert|105|Saint Louis to Memphis|38.61687046392973|-90.15380859375|96|Lane Departure
1485371769378|19|6|Robert|106|Saint Louis to Tulsa|37.09023980307208|-94.229736328125|60|Normal
1485371769408|50|9|Kait|107|Springfield to Kansas City Via Columbia|39.04478604850143|-94.163818359375|98|Unsafe Follow Distance
1485371769479|41|8|Lisa|108|Springfield to Kansas City Via Hanibal|39.774769485295465|-93.603515625|73|Normal
1485371769509|42|4|Rafael|102|Memphis to Little Rock|35.02999636902565|-90.94482421875|93|Unsafe Tail Distance
1485371769579|32|3|James|103|Peoria to Cedar Rapids|41.541477666790286|-90.439453125|91|Lane Departure
1485371769608|21|2|Mushtaq|100|Des Moines to Chicago|42.114523952464246|-88.406982421875|87|Lane Departure
1485371769619|40|7|Oksana|101|Joplin to Kansas City|38.33303882235456|-94.3505859375|101|Unsafe Tail Distance
1485371769657|4|10|Tom|104|Saint Louis to Chicago|41.86956082699455|-87.6708984375|64|Normal
1485371769759|28|5|Robert|105|Saint Louis to Memphis|38.61687046392973|-90.15380859375|92|Unsafe Tail Distance
1485371769899|19|6|Robert|106|Saint Louis to Tulsa|37.02009820136811|-94.537353515625|61|Normal
1485371770007|41|8|Lisa|108|Springfield to Kansas City Via Hanibal|39.75787999202175|-93.93310546875|73|Normal
1485371770027|50|9|Kait|107|Springfield to Kansas City Via Columbia|39.04478604850143|-94.306640625|97|Speeding
1485371770049|42|4|Rafael|102|Memphis to Little Rock|34.95799531086792|-91.142578125|89|Unsafe Follow Distance
1485371770139|32|3|James|103|Peoria to Cedar Rapids|41.62365539068639|-90.703125|94|Speeding
1485371770207|4|10|Tom|104|Saint Louis to Chicago|41.475660200278234|-88.06640625|58|Normal
1485371770207|40|7|Oksana|101|Joplin to Kansas City|38.66835610151509|-94.383544921875|88|Unsafe Follow Distance
1485371770227|21|2|Mushtaq|100|Des Moines to Chicago|42.21224516288584|-88.6376953125|103|Unsafe Follow Distance
1485371770378|28|5|Robert|105|Saint Louis to Memphis|38.42777351132905|-90.3515625|85|Lane Departure
1485371770490|19|6|Robert|106|Saint Louis to Tulsa|36.84446074079564|-94.833984375|61|Normal
1485371770548|41|8|Lisa|108|Springfield to Kansas City Via Hanibal|39.7663252565449|-94.15283203125|56|Normal
1485371770649|50|9|Kait|107|Springfield to Kansas City Via Columbia|39.0959629363055|-94.4384765625|83|Speeding
1485371770659|42|4|Rafael|102|Memphis to Little Rock|34.831841149828676|-91.38427734375|87|Unsafe Tail Distance
1485371770737|32|3|James|103|Peoria to Cedar Rapids|41.72213058512578|-91.0546875|81|Lane Departure
1485371770817|40|7|Oksana|101|Joplin to Kansas City|38.98503278695909|-94.383544921875|100|Speeding
1485371770817|4|10|Tom|104|Saint Louis to Chicago|41.11246878918085|-88.41796875|60|Normal
1485371770848|21|2|Mushtaq|100|Des Moines to Chicago|42.25291778330197|-88.956298828125|93|Unsafe Follow Distance
1485371770957|28|5|Robert|105|Saint Louis to Memphis|37.996162679728116|-90.24169921875|90|Speeding
1485371771088|19|6|Robert|106|Saint Louis to Tulsa|36.730079507078415|-95.009765625|57|Normal
1485371771167|41|8|Lisa|108|Springfield to Kansas City Via Hanibal|39.73253798438173|-94.251708984375|64|Normal
1485371771210|1|9|Kait|107|Springfield to Kansas City Via Columbia|39.0959629363055|-94.4384765625|100|Lane Departure
1485371771219|42|4|Rafael|102|Memphis to Little Rock|34.88593094075317|-91.73583984375|99|Speeding
1485371771318|32|3|James|103|Peoria to Cedar Rapids|41.705728515237524|-91.318359375|85|Speeding
1485371771347|40|7|Oksana|101|Joplin to Kansas City|39.0959629363055|-94.59228515625|95|Unsafe Tail Distance
1485371771388|4|10|Tom|104|Saint Louis to Chicago|40.763901280945866|-88.76953125|56|Normal
1485371771437|21|2|Mushtaq|100|Des Moines to Chicago|41.91862886518304|-89.033203125|96|Unsafe Follow Distance
1485371771558|28|5|Robert|105|Saint Louis to Memphis|37.71859032558816|-90.0|97|Lane Departure
1485371771639|19|6|Robert|106|Saint Louis to Tulsa|36.659606226479696|-95.1416015625|63|Normal
1485371771737|41|8|Lisa|108|Springfield to Kansas City Via Hanibal|39.631076770083666|-94.24072265625|70|Normal
1485371771778|1|9|Kait|107|Springfield to Kansas City Via Columbia|39.04478604850143|-94.306640625|95|Unsafe Tail Distance
1485371771827|42|4|Rafael|102|Memphis to Little Rock|34.813803317113155|-91.93359375|99|Lane Departure
1485371771877|32|3|James|103|Peoria to Cedar Rapids|41.73852846935917|-91.47216796875|84|Speeding
1485371771947|4|10|Tom|104|Saint Louis to Chicago|40.38002840251183|-89.1650390625|61|Normal
1485371771958|17|7|Oksana|101|Joplin to Kansas City|39.0959629363055|-94.59228515625|90|Speeding
1485371771997|21|2|Mushtaq|100|Des Moines to Chicago|41.85319643776675|-89.285888671875|104|Unsafe Follow Distance
1485371772179|28|5|Robert|105|Saint Louis to Memphis|37.47485808497102|-89.71435546875|81|Unsafe Follow Distance
1485371772237|19|6|Robert|106|Saint Louis to Tulsa|36.46547188679816|-95.350341796875|67|Normal
1485371772309|41|8|Lisa|108|Springfield to Kansas City Via Hanibal|39.52946653645165|-94.28466796875|56|Normal
